"baseline","covars","model","inference","est","se","p","df","sigma","singular","n","sd_denom","d","d_resid","ci_lo","ci_hi","ci_width_d","s_value","dup_group","is_dup","study_id","grid_type","spec_id","missing","transform","outlier","outlier_scope"
"endpoint","none","lm","model",0.0105794647110364,0.0523425633334735,0.839973110960328,274,0.398766022875067,0,276,0.398766022875067,0.0265305068740797,0.0265305068740797,-0.0924652265750154,0.113624155997088,0.516817809817942,0.251584949502029,24,FALSE,"physiofeedback_PMC12821712","defensible",25,"complete_case","log",NA,NA
"change","none","lm","model",0.0296872002418464,0.0540115454354308,0.583029005236927,263,0.40071146788078,0,276,0.398766022875067,0.0744476674010598,0.0740862256796677,-0.0766628815996283,0.136037282083321,0.533395905070849,0.778360436726493,25,FALSE,"physiofeedback_PMC12821712","defensible",26,"complete_case","log",NA,NA
"ancova","none","lm","model",0.0252451917587054,0.046833144748572,0.590313264685446,262,0.347437145096644,0,276,0.398766022875067,0.0633082818257429,0.0726611766041398,-0.066972066904486,0.117462450421897,0.462513119840619,0.760447334533525,26,FALSE,"physiofeedback_PMC12821712","defensible",27,"complete_case","log",NA,NA
"endpoint","published","lm","model",0.0145279496096584,0.0532375804369962,0.785149490758765,267,0.391519519932721,0,276,0.398766022875067,0.0364322654796745,0.0371065780121382,-0.0902909167994724,0.119346816018789,0.525716136261541,0.348960728725752,27,FALSE,"physiofeedback_PMC12821712","defensible",28,"complete_case","log",NA,NA
"change","published","lm","model",0.0325936563416954,0.0568701104620382,0.567063441810944,256,0.404388166252103,0,276,0.398766022875067,0.0817362926427332,0.0805999261644464,-0.0793991672930311,0.144586479976422,0.561696921052943,0.818417945141528,28,FALSE,"physiofeedback_PMC12821712","defensible",29,"complete_case","log",NA,NA
"ancova","published","lm","model",0.0316676796431635,0.0486357498639657,0.515555734824172,255,0.345835167707128,0,276,0.398766022875067,0.0794141873343228,0.0915687084489376,-0.0641112166365188,0.127446575922846,0.480376415167596,0.955799694436645,29,FALSE,"physiofeedback_PMC12821712","defensible",30,"complete_case","log",NA,NA
"endpoint","none","mixed_ri","model",0.0105794647110368,0.0523425633334747,0.839973110960328,273.999999994302,0.398766022875067,1,276,0.398766022875067,0.0265305068740808,0.0265305068740808,-0.0924652265750268,0.113624155997101,0.516817809818001,0.251584949502029,24,TRUE,"physiofeedback_PMC12821712","defensible",31,"complete_case","log",NA,NA
"change","none","mixed_ri","model",-0.00773275067095619,0.0838462697939462,0.927785555531565,14.448608481626,0.386567456148995,0,276,0.398766022875067,-0.0193916989597152,-0.0200036256233007,-0.187042695293825,0.171577193951913,0.89932408649092,0.108136709494178,30,FALSE,"physiofeedback_PMC12821712","defensible",32,"complete_case","log",NA,NA
"ancova","none","mixed_ri","model",0.0103115100047199,0.065448786231113,0.877323244065921,12.5200055190522,0.339885326794799,0,276,0.398766022875067,0.0258585471509704,0.0303382028931932,-0.131635016107932,0.152258036117372,0.711928890476829,0.188819602627969,31,FALSE,"physiofeedback_PMC12821712","defensible",33,"complete_case","log",NA,NA
"endpoint","published","mixed_ri","model",0.0145279496096565,0.0532375804369963,0.785149490758796,266.999999995829,0.391519519932721,1,276,0.398766022875067,0.0364322654796697,0.0371065780121333,-0.090290916799482,0.119346816018795,0.525716136261579,0.348960728725695,27,TRUE,"physiofeedback_PMC12821712","defensible",34,"complete_case","log",NA,NA
"change","published","mixed_ri","model",-0.00276411092284581,0.0879553208157548,0.975358671917192,14.4787751643007,0.390191147493116,0,276,0.398766022875067,-0.0069316610851567,-0.00708399188603985,-0.190825960336127,0.185297738490435,0.943219023814376,0.0359952513666627,32,FALSE,"physiofeedback_PMC12821712","defensible",35,"complete_case","log",NA,NA
"ancova","published","mixed_ri","model",0.0186026908678616,0.0653118454197339,0.780553881348693,12.1969202906771,0.339721914874225,0,276,0.398766022875067,0.0466506417315544,0.0547585835748891,-0.123445200958151,0.160650582693874,0.712437287419123,0.357429870536187,33,FALSE,"physiofeedback_PMC12821712","defensible",36,"complete_case","log",NA,NA
"endpoint","none","lm","hc3",0.0105794647110364,0.0512099260035641,0.8364834099719,274,0.398766022875067,0,276,0.398766022875067,0.0265305068740797,0.0265305068740797,-0.0902354491899072,0.11139437861198,0.50563442278295,0.257591167401514,34,FALSE,"physiofeedback_PMC12821712","defensible",37,"complete_case","log",NA,NA
"change","none","lm","hc3",0.0296872002418464,0.056356566492319,0.598794221270903,263,0.40071146788078,0,276,0.398766022875067,0.0744476674010598,0.0740862256796677,-0.0812802866249702,0.140654687108663,0.556554372745958,0.739867796310069,35,FALSE,"physiofeedback_PMC12821712","defensible",38,"complete_case","log",NA,NA
"ancova","none","lm","hc3",0.0252451917587054,0.0467731216341001,0.589836735211764,262,0.347437145096644,0,276,0.398766022875067,0.0633082818257429,0.0726611766041398,-0.0668538778077953,0.117344261325206,0.461920345682787,0.761612418202451,36,FALSE,"physiofeedback_PMC12821712","defensible",39,"complete_case","log",NA,NA
"endpoint","published","lm","hc3",0.0145279496096584,0.0530519496107108,0.784416358325049,267,0.391519519932721,0,276,0.398766022875067,0.0364322654796745,0.0371065780121382,-0.0899254303776233,0.11898132959694,0.52388304918349,0.350308472885674,37,FALSE,"physiofeedback_PMC12821712","defensible",40,"complete_case","log",NA,NA
"change","published","lm","hc3",0.0325936563416954,0.0604168810321517,0.590025082839776,256,0.404388166252103,0,276,0.398766022875067,0.0817362926427332,0.0805999261644464,-0.0863837299693548,0.151571042652746,0.596727802701112,0.761151808007179,38,FALSE,"physiofeedback_PMC12821712","defensible",41,"complete_case","log",NA,NA
"ancova","published","lm","hc3",0.0316676796431635,0.0496078036698036,0.523811691473882,255,0.345835167707128,0,276,0.398766022875067,0.0794141873343228,0.0915687084489376,-0.0660254924708182,0.129360851757145,0.48997741286794,0.932879833894632,39,FALSE,"physiofeedback_PMC12821712","defensible",42,"complete_case","log",NA,NA
"endpoint","none","lm","permutation",0.0105794647110364,0.05245155312292,0.8338,274,0.398766022875067,0,276,0.398766022875067,0.0265305068740797,0.0265305068740797,-0.0926797903734158,0.113838719795489,0.517893948636658,0.26222672274106,40,FALSE,"physiofeedback_PMC12821712","defensible",43,"complete_case","log",NA,NA
"change","none","lm","permutation",0.0296872002418464,0.0531335441539772,0.574,263,0.40071146788078,0,276,0.398766022875067,0.0744476674010598,0.0740862256796677,-0.074934075149327,0.13430847563302,0.524725123955463,0.800877357986399,41,FALSE,"physiofeedback_PMC12821712","defensible",44,"complete_case","log",NA,NA
"ancova","none","lm","permutation",0.0252451917587054,0.0469500238093419,0.588,262,0.347437145096644,0,276,0.398766022875067,0.0633082818257429,0.0726611766041398,-0.0672022087546051,0.117692592272016,0.463667389948487,0.766111939825723,42,FALSE,"physiofeedback_PMC12821712","defensible",45,"complete_case","log",NA,NA
"endpoint","published","lm","permutation",0.0145279496096584,0.0520619454229922,0.7802,267,0.391519519932721,0,276,0.398766022875067,0.0364322654796745,0.0371065780121382,-0.0879762223962469,0.117032121615564,0.514106850262013,0.358084096524887,43,FALSE,"physiofeedback_PMC12821712","defensible",46,"complete_case","log",NA,NA
"change","published","lm","permutation",0.0325936563416954,0.0551922260221447,0.5568,256,0.404388166252103,0,276,0.398766022875067,0.0817362926427332,0.0805999261644464,-0.0760949532756893,0.14128226595908,0.545124726694363,0.844768883700721,44,FALSE,"physiofeedback_PMC12821712","defensible",47,"complete_case","log",NA,NA
"ancova","published","lm","permutation",0.0316676796431635,0.0459486779647144,0.4948,255,0.345835167707128,0,276,0.398766022875067,0.0794141873343228,0.0915687084489376,-0.0588195375433767,0.122154896829704,0.453836144484605,1.01508259457308,45,FALSE,"physiofeedback_PMC12821712","defensible",48,"complete_case","log",NA,NA
"ancova","none","lm","model",0.0367937647335037,0.0395531465191934,0.353105162587538,262,0.293392858962572,0,276,0.339297588650059,0.108440985035858,0.125407840066746,-0.0410887426890795,0.114676272156087,0.459080818890868,1.50183018065761,1,FALSE,"physiofeedback_PMC12821712","strict",1,NA,NA,NA,NA
"ancova","published","lm","model",0.0449713176111462,0.0408965823203822,0.272528190073978,255,0.290799616572891,0,276,0.339297588650059,0.132542402644447,0.154647100780732,-0.035566754223118,0.12550938944541,0.474734124428621,1.87552262618517,2,FALSE,"physiofeedback_PMC12821712","strict",2,NA,NA,NA,NA
"ancova","none","mixed_ri","model",0.0305183585262819,0.0527548991081082,0.573599930523763,12.0324433126214,0.28826142105236,0,276,0.339297588650059,0.0899456982518008,0.10587042280881,-0.0843903285363948,0.145427045588959,0.677332765728493,0.801883245591318,3,FALSE,"physiofeedback_PMC12821712","strict",3,NA,NA,NA,NA
"ancova","published","mixed_ri","model",0.0405609292322419,0.0525543723591027,0.455515037392982,11.7235748179573,0.286724699425409,0,276,0.339297588650059,0.119543818137992,0.141462975856371,-0.0742453724303215,0.155367230894805,0.676729251860206,1.13442941404512,4,FALSE,"physiofeedback_PMC12821712","strict",4,NA,NA,NA,NA
"ancova","none","lm","hc3",0.0367937647335037,0.0392610116701441,0.34954043180289,262,0.293392858962572,0,276,0.339297588650059,0.108440985035858,0.125407840066746,-0.040513511726394,0.114101041193401,0.455690102411131,1.51646875119568,5,FALSE,"physiofeedback_PMC12821712","strict",5,NA,NA,NA,NA
"ancova","published","lm","hc3",0.0449713176111462,0.0424102026672411,0.289970927783598,255,0.290799616572891,0,276,0.339297588650059,0.132542402644447,0.154647100780732,-0.038547542770927,0.128490177993219,0.492304473570614,1.78601983066408,6,FALSE,"physiofeedback_PMC12821712","strict",6,NA,NA,NA,NA
"ancova","none","lm","permutation",0.0367937647335037,0.0395025888042075,0.3588,262,0.293392858962572,0,276,0.339297588650059,0.108440985035858,0.125407840066746,-0.0409891915292053,0.114576720996213,0.458494011538242,1.47874820463019,7,FALSE,"physiofeedback_PMC12821712","strict",7,NA,NA,NA,NA
"ancova","published","lm","permutation",0.0449713176111462,0.0391872307080261,0.2608,255,0.290799616572891,0,276,0.339297588650059,0.132542402644447,0.154647100780732,-0.0322005100253152,0.122143145247608,0.454891695184158,1.93898422531837,8,FALSE,"physiofeedback_PMC12821712","strict",8,NA,NA,NA,NA
"endpoint","none","lm","model",0.0167307652042694,0.0445366568464502,0.707458261965408,274,0.33929758865006,0,276,0.339297588650059,0.0493100032653783,0.0493100032653783,-0.0709467531170469,0.104408283525586,0.516817809817942,0.499283059355213,1,FALSE,"physiofeedback_PMC12821712","outlier_arm",1,NA,NA,"none","pooled"
"change","none","lm","model",0.0453545422523312,0.0484465810281454,0.350041236791507,263,0.359425016282881,0,276,0.339297588650059,0.133671867320897,0.126186381575164,-0.0500379856923157,0.140747070196978,0.56229416969439,1.51440320537198,2,FALSE,"physiofeedback_PMC12821712","outlier_arm",2,NA,NA,"none","pooled"
"ancova","none","lm","model",0.0367937647335037,0.0395531465191934,0.353105162587538,262,0.293392858962572,0,276,0.339297588650059,0.108440985035858,0.125407840066746,-0.0410887426890795,0.114676272156087,0.459080818890868,1.50183018065761,3,FALSE,"physiofeedback_PMC12821712","outlier_arm",3,NA,NA,"none","pooled"
"endpoint","published","lm","model",0.0226050369997617,0.045204063463604,0.617440151013583,267,0.332439473789073,0,276,0.339297588650059,0.0666230405282242,0.0679974515123439,-0.066396729242204,0.111606803241727,0.524623629634805,0.695628793040995,4,FALSE,"physiofeedback_PMC12821712","outlier_arm",4,NA,NA,"none","pooled"
"change","published","lm","model",0.0478599847220973,0.0510200652473603,0.349096711737391,256,0.362790057199112,0,276,0.339297588650059,0.141056070903759,0.131921985656377,-0.0526124976180588,0.148332467062253,0.592238116043791,1.51830132717602,5,FALSE,"physiofeedback_PMC12821712","outlier_arm",5,NA,NA,"none","pooled"
"ancova","published","lm","model",0.0449713176111462,0.0408965823203822,0.272528190073978,255,0.290799616572891,0,276,0.339297588650059,0.132542402644447,0.154647100780732,-0.035566754223118,0.12550938944541,0.474734124428621,1.87552262618517,6,FALSE,"physiofeedback_PMC12821712","outlier_arm",6,NA,NA,"none","pooled"
"endpoint","none","lm","model",0.022429638223623,0.0429314367177416,0.6017774319006,274,0.327068396845179,0,276,0.339297588650059,0.0661060938065085,0.068577821764419,-0.0620877480354726,0.106947024482719,0.498190314852276,0.732698091731563,7,FALSE,"physiofeedback_PMC12821712","outlier_arm",7,NA,NA,"sd3_winsor","pooled"
"change","none","lm","model",0.0404697546122385,0.0451620113079351,0.371017913362159,263,0.335056804943407,0,276,0.339297588650059,0.119275102346742,0.120784756540235,-0.0484553735247879,0.129394882749265,0.524171883984362,1.43043925064274,8,FALSE,"physiofeedback_PMC12821712","outlier_arm",8,NA,NA,"sd3_winsor","pooled"
"ancova","none","lm","model",0.0358812038741825,0.0380449018002595,0.34648439819486,262,0.282236099425704,0,276,0.339297588650059,0.105751426106329,0.127131872737732,-0.0390314796315995,0.110793887379964,0.44157510110126,1.52913770400732,9,FALSE,"physiofeedback_PMC12821712","outlier_arm",9,NA,NA,"sd3_winsor","pooled"
"endpoint","published","lm","model",0.0284879018317615,0.0436018249899799,0.514083305540483,267,0.320656300458095,0,276,0.339297588650059,0.0839614037491524,0.0888424827176736,-0.0573592353090352,0.114335038972558,0.506028572041145,0.95992593244904,10,FALSE,"physiofeedback_PMC12821712","outlier_arm",10,NA,NA,"sd3_winsor","pooled"
"change","published","lm","model",0.0433692211573688,0.0475821893476221,0.36291096899655,256,0.338344239886599,0,276,0.339297588650059,0.12782059940337,0.128180758070256,-0.0503331419375563,0.137071584252294,0.55233144136233,1.46231243190376,11,FALSE,"physiofeedback_PMC12821712","outlier_arm",11,NA,NA,"sd3_winsor","pooled"
"ancova","published","lm","model",0.043523418261515,0.039437938738222,0.270810235766982,255,0.28043263080387,0,276,0.339297588650059,0.128275059173508,0.155200976921814,-0.0341421313487574,0.121188967871787,0.457801954439318,1.88464582565249,12,FALSE,"physiofeedback_PMC12821712","outlier_arm",12,NA,NA,"sd3_winsor","pooled"
"endpoint","none","lm","model",0.021254091274606,0.0402179837181819,0.597599331841995,274,0.306396255628112,0,276,0.339297588650059,0.0626414451077245,0.0693679863385899,-0.0579214296104636,0.100429612159676,0.466702526240048,0.742749559793646,13,FALSE,"physiofeedback_PMC12821712","outlier_arm",13,NA,NA,"iqr15_winsor","pooled"
"change","none","lm","model",0.0330842247890444,0.0420940453450753,0.432598613133253,263,0.312295576126958,0,276,0.339297588650059,0.0975079867813808,0.105938819881312,-0.0498000017480258,0.115968451326115,0.48856360498662,1.20889905471226,14,FALSE,"physiofeedback_PMC12821712","outlier_arm",14,NA,NA,"iqr15_winsor","pooled"
"ancova","none","lm","model",0.0300301213169084,0.0360742230358083,0.405911031294069,262,0.267624557087923,0,276,0.339297588650059,0.0885067336799748,0.112209887028576,-0.0410021780220811,0.101062420655898,0.4187020581054,1.30076454672909,15,FALSE,"physiofeedback_PMC12821712","outlier_arm",15,NA,NA,"iqr15_winsor","pooled"
"endpoint","published","lm","model",0.0258253984195275,0.0408168384694719,0.527461700506137,267,0.300174967974948,0,276,0.339297588650059,0.076114299904922,0.0860344838004041,-0.0545384104473663,0.106189207286421,0.473706926044667,0.922861752718451,16,FALSE,"physiofeedback_PMC12821712","outlier_arm",16,NA,NA,"iqr15_winsor","pooled"
"change","published","lm","model",0.0344765659098039,0.0443576181194595,0.437734139366887,256,0.315415175122844,0,276,0.339297588650059,0.101611585413776,0.109305349358592,-0.0528757332601657,0.121828865079773,0.514900795596646,1.19187318914979,17,FALSE,"physiofeedback_PMC12821712","outlier_arm",17,NA,NA,"iqr15_winsor","pooled"
"ancova","published","lm","model",0.0355857795114342,0.0374183833097808,0.342492721343,255,0.266071013817051,0,276,0.339297588650059,0.104880732141413,0.133745420070082,-0.0381026382472113,0.10927419727008,0.434358629260082,1.54585476665052,18,FALSE,"physiofeedback_PMC12821712","outlier_arm",18,NA,NA,"iqr15_winsor","pooled"
"endpoint","none","lm","model",0.0218028386644073,0.0405332333134845,0.591082506682472,274,0.308797949762404,0,276,0.339297588650059,0.0642587492329456,0.0706055162645442,-0.0579933013718309,0.101598978700645,0.470360784783162,0.758568570789677,19,FALSE,"physiofeedback_PMC12821712","outlier_arm",19,NA,NA,"mad_winsor","pooled"
"change","none","lm","model",0.034092681869892,0.0423071544221038,0.421064683697306,263,0.313876631628821,0,276,0.339297588650059,0.100480177314358,0.108618095246443,-0.0492111617620128,0.117396525501797,0.491037050769151,1.24788621864754,20,FALSE,"physiofeedback_PMC12821712","outlier_arm",20,NA,NA,"mad_winsor","pooled"
"ancova","none","lm","model",0.0309746212473634,0.0363318436100532,0.394688969658368,262,0.269535333680209,0,276,0.339297588650059,0.0912904255246848,0.114918592766443,-0.040564948386193,0.10251419088092,0.421692178351082,1.34121189397794,21,FALSE,"physiofeedback_PMC12821712","outlier_arm",21,NA,NA,"mad_winsor","pooled"
"endpoint","published","lm","model",0.0265395321522484,0.041140701914603,0.519421568044011,267,0.302556722733911,0,276,0.339297588650059,0.0782190414551411,0.0877175423915106,-0.0544619277669914,0.107540992071488,0.477465579649504,0.94502217431712,22,FALSE,"physiofeedback_PMC12821712","outlier_arm",22,NA,NA,"mad_winsor","pooled"
"change","published","lm","model",0.0357322747600679,0.0445788803528521,0.423555723080952,256,0.316988511768326,0,276,0.339297588650059,0.105312492500266,0.112724194831966,-0.0520557503488888,0.123520299869024,0.517469195453071,1.23937631157743,23,FALSE,"physiofeedback_PMC12821712","outlier_arm",23,NA,NA,"mad_winsor","pooled"
"ancova","published","lm","model",0.0367631295163852,0.0376855654420954,0.330225492687161,255,0.267971019288897,0,276,0.339297588650059,0.108350694924335,0.137190691791754,-0.0374514528395024,0.110977711872273,0.437460122550002,1.59847659742931,24,FALSE,"physiofeedback_PMC12821712","outlier_arm",24,NA,NA,"mad_winsor","pooled"
"endpoint","none","mixed_ri","model",0.0169101784594342,0.0447232888570167,0.712824757645071,10.5836975435934,0.339242684827316,0,276,0.339297588650059,0.0498387817217138,0.0498468477457131,-0.0819995782928184,0.115819935211687,0.583026582333097,0.488380649846422,25,FALSE,"physiofeedback_PMC12821712","outlier_arm",25,NA,NA,"none","pooled"
"change","none","mixed_ri","model",0.0200246466173864,0.0697911767625022,0.778267971407855,14.3681943864935,0.349934976199602,0,276,0.339297588650059,0.0590179455652991,0.0572239072380247,-0.129303475240314,0.169352768475087,0.880219175454927,0.361661108754569,26,FALSE,"physiofeedback_PMC12821712","outlier_arm",26,NA,NA,"none","pooled"
"ancova","none","mixed_ri","model",0.0305183585262819,0.0527548991081082,0.573599930523763,12.0324433126214,0.28826142105236,0,276,0.339297588650059,0.0899456982518008,0.10587042280881,-0.0843903285363948,0.145427045588959,0.677332765728493,0.801883245591318,27,FALSE,"physiofeedback_PMC12821712","outlier_arm",27,NA,NA,"none","pooled"
"endpoint","published","mixed_ri","model",0.0226050369997621,0.045204063463604,0.617440151013581,266.99999999697,0.332439473789074,1,276,0.339297588650059,0.0666230405282256,0.0679974515123453,-0.0663967292422083,0.111606803241733,0.524623629634833,0.695628793040999,4,TRUE,"physiofeedback_PMC12821712","outlier_arm",28,NA,NA,"none","pooled"
"change","published","mixed_ri","model",0.0251193112240193,0.0743413439308516,0.740261542495212,14.5778672682906,0.352800140654858,0,276,0.339297588650059,0.0740332736343922,0.0711998333600251,-0.13373608538494,0.183974707832979,0.936377987482827,0.433893014150827,28,FALSE,"physiofeedback_PMC12821712","outlier_arm",29,NA,NA,"none","pooled"
"ancova","published","mixed_ri","model",0.0405609292322419,0.0525543723591027,0.455515037392982,11.7235748179573,0.286724699425409,0,276,0.339297588650059,0.119543818137992,0.141462975856371,-0.0742453724303215,0.155367230894805,0.676729251860206,1.13442941404512,29,FALSE,"physiofeedback_PMC12821712","outlier_arm",30,NA,NA,"none","pooled"
"endpoint","none","mixed_ri","model",0.0225535669531679,0.0430723467479675,0.611249212884007,10.6656045803213,0.327026982239498,0,276,0.339297588650059,0.0664713446473352,0.06896546211178,-0.0726119306751654,0.117719064581501,0.560955932560333,0.710167392604202,30,FALSE,"physiofeedback_PMC12821712","outlier_arm",31,NA,NA,"sd3_winsor","pooled"
"change","none","mixed_ri","model",0.0158584809697288,0.0658816181179381,0.813213816451458,14.2224703366061,0.32578705213561,0,276,0.339297588650059,0.0467391502333508,0.0486774439492691,-0.125236458158637,0.156953420098095,0.831688428377762,0.298293368198727,31,FALSE,"physiofeedback_PMC12821712","outlier_arm",32,NA,NA,"sd3_winsor","pooled"
"ancova","none","mixed_ri","model",0.0282301423538342,0.0515329230606054,0.593720041120171,12.1813225145476,0.276913519911273,0,276,0.339297588650059,0.0832017181912537,0.101945699014189,-0.0838653654896081,0.140325650197276,0.660750394893339,0.75214528254431,32,FALSE,"physiofeedback_PMC12821712","outlier_arm",33,NA,NA,"sd3_winsor","pooled"
"endpoint","published","mixed_ri","model",0.028487901831762,0.0436018249899799,0.514083305540484,266.999999996509,0.320656300458095,1,276,0.339297588650059,0.0839614037491538,0.0888424827176752,-0.05735923530904,0.114335038972564,0.506028572041176,0.959925932449038,10,TRUE,"physiofeedback_PMC12821712","outlier_arm",34,NA,NA,"sd3_winsor","pooled"
"change","published","mixed_ri","model",0.0217075839305161,0.0700400555674139,0.761061513352054,14.373419434051,0.328693101163284,0,276,0.339297588650059,0.0639780082637268,0.0660421038765047,-0.12814807983549,0.171563247696522,0.883328787346983,0.393915029566662,33,FALSE,"physiofeedback_PMC12821712","outlier_arm",35,NA,NA,"sd3_winsor","pooled"
"ancova","published","mixed_ri","model",0.0380935509246977,0.0514371633779891,0.473337606610039,11.8731426807294,0.276172468419912,0,276,0.339297588650059,0.112271799738566,0.137933919129033,-0.0741113497499784,0.150298451599374,0.661395214278405,1.07905854632793,34,FALSE,"physiofeedback_PMC12821712","outlier_arm",36,NA,NA,"sd3_winsor","pooled"
"endpoint","none","mixed_ri","model",0.0212540912746081,0.0402179837181823,0.59759933184198,273.999999989035,0.306396255628112,1,276,0.339297588650059,0.0626414451077307,0.0693679863385968,-0.0579214296104764,0.100429612159693,0.466702526240135,0.742749559793682,13,TRUE,"physiofeedback_PMC12821712","outlier_arm",37,NA,NA,"iqr15_winsor","pooled"
"change","none","mixed_ri","model",0.00988204462575746,0.0625301395393041,0.876666509683207,14.1161221860434,0.303025195994372,0,276,0.339297588650059,0.0291250069447133,0.0326112968703137,-0.124128337344072,0.143892426595587,0.789928289811946,0.189899959544961,35,FALSE,"physiofeedback_PMC12821712","outlier_arm",38,NA,NA,"iqr15_winsor","pooled"
"ancova","none","mixed_ri","model",0.0225707861277958,0.048706857744156,0.651295329640889,12.1097666114672,0.262647040541627,0,276,0.339297588650059,0.0665220941227335,0.0859358098277087,-0.0834457513299777,0.128587323585569,0.624917718275419,0.618616213565653,36,FALSE,"physiofeedback_PMC12821712","outlier_arm",39,NA,NA,"iqr15_winsor","pooled"
"endpoint","published","mixed_ri","model",0.0258253984195279,0.0408168384694719,0.52746170050614,266.99999999637,0.300174967974948,1,276,0.339297588650059,0.0761142999049231,0.0860344838004054,-0.054538410447371,0.106189207286427,0.473706926044697,0.922861752718446,16,TRUE,"physiofeedback_PMC12821712","outlier_arm",40,NA,NA,"iqr15_winsor","pooled"
"change","published","mixed_ri","model",0.0137338439152695,0.0662081623248292,0.838641767281609,14.075957598994,0.305992196976164,0,276,0.339297588650059,0.0404772812265229,0.0448829873800324,-0.128196685084492,0.155664372915031,0.836613838397445,0.253873411674788,37,FALSE,"physiofeedback_PMC12821712","outlier_arm",41,NA,NA,"iqr15_winsor","pooled"
"ancova","published","mixed_ri","model",0.0299267509763295,0.0483583096630915,0.548067092425938,11.5078216999122,0.262253836797654,0,276,0.339297588650059,0.0882020738650017,0.114113682155278,-0.0759389219611333,0.135792423913792,0.624028442752355,0.867575581290325,38,FALSE,"physiofeedback_PMC12821712","outlier_arm",42,NA,NA,"iqr15_winsor","pooled"
"endpoint","none","mixed_ri","model",0.0218028386644104,0.0405332333134855,0.591082506682457,273.999999982171,0.308797949762404,1,276,0.339297588650059,0.0642587492329547,0.0706055162645542,-0.0579933013718527,0.101598978700673,0.470360784783309,0.758568570789714,19,TRUE,"physiofeedback_PMC12821712","outlier_arm",43,NA,NA,"mad_winsor","pooled"
"change","none","mixed_ri","model",0.0108214140274142,0.0629413339594644,0.865936906581659,14.1000166285365,0.304515416603282,0,276,0.339297588650059,0.0318935777600679,0.0355365063224768,-0.124084540270062,0.14572736832489,0.795207268252139,0.207666182958183,39,FALSE,"physiofeedback_PMC12821712","outlier_arm",44,NA,NA,"mad_winsor","pooled"
"ancova","none","mixed_ri","model",0.0234717889921122,0.0492054210039653,0.641840819777952,12.1136128736837,0.26445342595576,0,276,0.339297588650059,0.0691775885749669,0.0887558514596013,-0.0836261992408689,0.130569777225093,0.63129236290234,0.639712549863273,40,FALSE,"physiofeedback_PMC12821712","outlier_arm",45,NA,NA,"mad_winsor","pooled"
"endpoint","published","mixed_ri","model",0.0265395321522498,0.0411407019146031,0.519421568043998,266.999999996542,0.302556722733911,1,276,0.339297588650059,0.0782190414551451,0.0877175423915151,-0.0544619277669949,0.107540992071494,0.477465579649533,0.945022174317157,22,TRUE,"physiofeedback_PMC12821712","outlier_arm",46,NA,NA,"mad_winsor","pooled"
"change","published","mixed_ri","model",0.0149875108089921,0.0666142636971717,0.825218860274258,14.0851126572898,0.307475395608198,0,276,0.339297588650059,0.0441721701254108,0.0487437727475599,-0.127804921615317,0.157779943233301,0.841694354459914,0.277151300670717,41,FALSE,"physiofeedback_PMC12821712","outlier_arm",47,NA,NA,"mad_winsor","pooled"
"ancova","published","mixed_ri","model",0.0310900624598113,0.0488709690638259,0.537078299223138,11.5429110696728,0.264054127216764,0,276,0.339297588650059,0.0916306614011235,0.117741247930919,-0.0758601706085036,0.138040295528126,0.630421415571096,0.896795664653735,42,FALSE,"physiofeedback_PMC12821712","outlier_arm",48,NA,NA,"mad_winsor","pooled"
"endpoint","none","lm","hc3",0.0167307652042694,0.0437437113429249,0.702407452978182,274,0.33929758865006,0,276,0.339297588650059,0.0493100032653783,0.0493100032653783,-0.0693857133166676,0.102847243725206,0.507616213033301,0.509619942044817,43,FALSE,"physiofeedback_PMC12821712","outlier_arm",49,NA,NA,"none","pooled"
"change","none","lm","hc3",0.0453545422523312,0.0520822944740785,0.384644111898907,263,0.359425016282881,0,276,0.339297588650059,0.133671867320897,0.126186381575164,-0.0571967962653141,0.147905880769976,0.604491997279788,1.3784038710331,44,FALSE,"physiofeedback_PMC12821712","outlier_arm",50,NA,NA,"none","pooled"
"ancova","none","lm","hc3",0.0367937647335037,0.0392610116701441,0.34954043180289,262,0.293392858962572,0,276,0.339297588650059,0.108440985035858,0.125407840066746,-0.040513511726394,0.114101041193401,0.455690102411131,1.51646875119568,45,FALSE,"physiofeedback_PMC12821712","outlier_arm",51,NA,NA,"none","pooled"
"endpoint","published","lm","hc3",0.0226050369997617,0.0469147988338699,0.63032021530617,267,0.332439473789073,0,276,0.339297588650059,0.0666230405282242,0.0679974515123439,-0.0697649766487421,0.114975050648265,0.544477866854346,0.665843162038982,46,FALSE,"physiofeedback_PMC12821712","outlier_arm",52,NA,NA,"none","pooled"
"change","published","lm","hc3",0.0478599847220973,0.0550194267113643,0.385183991319729,256,0.362790057199112,0,276,0.339297588650059,0.141056070903759,0.131921985656377,-0.0604883357244171,0.156208305168612,0.638662484325884,1.37638035048993,47,FALSE,"physiofeedback_PMC12821712","outlier_arm",53,NA,NA,"none","pooled"
"ancova","published","lm","hc3",0.0449713176111462,0.0424102026672411,0.289970927783598,255,0.290799616572891,0,276,0.339297588650059,0.132542402644447,0.154647100780732,-0.038547542770927,0.128490177993219,0.492304473570614,1.78601983066408,48,FALSE,"physiofeedback_PMC12821712","outlier_arm",54,NA,NA,"none","pooled"
